molecule_chembl_id,pAct,value_nM,n_meas,smiles,std_type
CHEMBL101311,6.699991797446187,199.53,1,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,Ki
CHEMBL103667,4.3872161432802645,41000.0,1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,IC50
CHEMBL1077317,6.961316047357922,251.5,2,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/N4CNc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1,IC50
CHEMBL1080580,5.656681865368853,2250.0,2,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1,IC50
CHEMBL1081198,4.841637507904751,14400.0,1,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,IC50
CHEMBL1081312,7.772349114171462,16.925,4,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,IC50
CHEMBL1084268,7.167491087293763,68.0,1,CCn1cnc2c(Nc3ccc(P(=O)(O)CP(=O)(O)O)cc3)nc([C@H]3CC[C@H](N)CC3)nc21,IC50
CHEMBL1085511,7.3979400086720375,40.0,1,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,IC50
CHEMBL1087650,6.249491605148654,563.0,1,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,IC50
CHEMBL1088240,9.397940008672037,0.4,1,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50
CHEMBL1090672,6.320572103387881,478.0,1,COc1ccccc1/C=C/c1nc2ccccc2c(=O)[nH]1,IC50
CHEMBL1092754,8.013228265733755,9.7,1,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,IC50
CHEMBL1092926,7.096910013008056,80.0,1,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,IC50
CHEMBL1097700,6.669586226650809,214.0,1,CNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,IC50
CHEMBL111339,7.522878745280337,30.0,1,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,IC50
CHEMBL1163016,8.301029995663981,5.0,1,CC1(C)CC(NC(=O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O],IC50
CHEMBL1164180,6.0999990348465305,794.33,1,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,Ki
CHEMBL1164265,7.0,100.0,1,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1,Ki
CHEMBL1165511,6.1249387366083,750.0,5,Fc1ccc(C(Cl)Cn2ncc3c(Nc4cccc(F)c4)ncnc32)cc1,Ki
CHEMBL1169705,7.428336435003977,60.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1169875,6.901773729148305,277.0,2,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1C#Cn1cnc2c(NC3CC3)ncnc21,IC50
CHEMBL1169876,6.223788185745337,7768.0,2,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50
CHEMBL1169881,7.560940257651416,46.05,2,Cc1ccc(C(=O)Nc2ccc(OC3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1169882,7.221186255786586,90.0,2,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5ccccn45)c3)cc2C(F)(F)F)CC1,IC50
CHEMBL1170077,7.581837942146624,31.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCNCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1170078,7.220046687481943,93.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCNC(C)C3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1170747,6.619788758288394,240.0,1,NCc1ccc(-c2cn3c(-c4cn[nH]c4)cnc3cn2)cc1,IC50
CHEMBL1170749,6.522878745280337,300.0,1,OCc1ccc(-c2cn3c(-c4cn[nH]c4)cnc3cn2)cc1,IC50
CHEMBL1171038,7.158927461813084,105.5,2,Cc1ccc(C(=O)Nc2cc(-n3cnc(CN4CCCC4)c3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171043,6.955683929076841,137.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C(C)C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171044,7.434994025164048,45.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171045,6.955931955649724,149.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCF)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171085,7.060739102249396,106.5,2,Cc1ccc(C(=O)Nc2cc(-n3ccnc3CN(C)C)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171086,8.420818753952375,5.3,4,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171247,7.163766343465959,77.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(c1)OCC(=O)N2,IC50
CHEMBL1171280,6.99887376003973,193.5,2,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)on2)cc1C#Cn1cnc2c(NC3CC3)cccc21,IC50
CHEMBL1171281,7.548183741957881,49.0,2,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171282,7.15296076895962,115.0,2,Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171283,6.641564467416987,373.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171432,7.6338031200885155,28.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1171473,7.4300604567993815,53.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1171479,7.25586569225227,90.5,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ccc2c1,IC50
CHEMBL1171532,6.356547323513812,440.0,1,c1n[nH]cc1-c1cnc2ncc(-c3cn[nH]c3)n2c1,IC50
CHEMBL1171657,7.173393743112328,134.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]cnc2c1,IC50
CHEMBL1171658,7.567922521998987,56.45,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]c(=O)[nH]c2c1,IC50
CHEMBL1171679,7.6046463563361595,193.8,2,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(N)ncnc54)c3)cc(C(F)(F)F)c2)cn1,IC50
CHEMBL1171835,6.677825025552172,354.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncccn12,IC50
CHEMBL1171836,8.34201482727154,5.65,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,IC50
CHEMBL1171837,9.0,1.0,37,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1171912,4.142667503568732,72000.0,1,N#Cc1c(SCc2ccccc2)nc2c(c1-c1cccs1)CCCC2,IC50
CHEMBL1171960,6.5376020021010435,290.0,1,N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccsc1,IC50
CHEMBL1172004,7.595557066320094,30.0,2,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,IC50
CHEMBL1172147,4.221848749616356,60000.0,1,N#Cc1c(N)nc(SCC(=O)c2ccc(Cl)cc2)c(C#N)c1-c1ccsc1,IC50
CHEMBL1172397,7.276669294522845,609.15,2,Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2c(N)cccn12,IC50
CHEMBL1172585,6.90554138012739,1210.2,2,CC(=O)Nc1cccn2c(C#Cc3cc(C(=O)Nc4cc(-n5ccnc5)cc(C(F)(F)F)c4)ccc3C)cnc12,IC50
CHEMBL1172586,7.288213240133632,64.0,2,Cc1ccc(C(=O)Nc2cc(-n3ccnc3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccn12,IC50
CHEMBL1172697,4.130768280269024,74000.0,1,N#Cc1c(SCc2ccc(F)cc2)nc2c(c1-c1cccs1)CCCC2,IC50
CHEMBL1172718,7.8529874529523385,42.2,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1172719,7.712232890840069,38.15,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1172720,6.863244727229771,503.5,2,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1172957,5.221848749616356,6000.0,1,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,IC50
CHEMBL1173200,7.11009356841471,168.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1CCc1cnc2cccnn12,IC50
CHEMBL1173201,6.769220725242131,295.0,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1/C=C/c1cnc2cccnn12,IC50
CHEMBL1173352,8.19149982943955,10.15,2,Cc1ccc(C(=O)Nc2ccc(CN3CCNCC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50
CHEMBL1173423,7.47616790269922,33.5,2,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,IC50
CHEMBL1173424,7.2047462689957085,68.0,2,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,IC50
CHEMBL1173498,7.295710437295666,51.5,2,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cnc5cccnn45)c3)cc2C(F)(F)F)CC1,IC50
CHEMBL1173655,5.810310977390332,1605.0,2,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50
CHEMBL118130,6.619788758288394,240.0,1,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50
CHEMBL119977,5.424812155072339,3760.0,1,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,IC50
CHEMBL120069,5.782516055786093,1650.0,1,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,IC50
CHEMBL120077,7.657577319177793,22.0,2,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,IC50
CHEMBL120319,5.866461091629782,1360.0,1,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,IC50
CHEMBL120979,5.468521082957745,3400.0,1,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50
CHEMBL121190,6.3872161432802645,410.0,1,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,IC50
CHEMBL121260,5.866461091629782,1360.0,1,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,IC50
CHEMBL1213120,8.096910013008056,8.0,2,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,IC50
CHEMBL1214141,7.064155167157242,91.5,6,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,IC50
CHEMBL1214142,6.8696662315049934,135.0,3,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccccc3)nc2N(C)C1=O,IC50
CHEMBL1214200,7.180456064458132,66.0,1,Cc1nc(Nc2ncc(/C=C/c3ccc(O)cc3)s2)cc(N2CCN(CCO)CC2)n1,IC50
CHEMBL1214254,7.481486060122112,33.0,2,COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cc1,IC50
CHEMBL121796,5.180456064458132,6600.0,1,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,IC50
CHEMBL121954,6.585026652029182,260.0,1,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50
CHEMBL122068,6.3872161432802645,410.0,1,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,IC50
CHEMBL1221411,10.698970004336019,0.02,1,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(NC(=O)CN)c3)nc21,Ki
CHEMBL122182,6.823908740944319,150.0,1,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50
CHEMBL1223343,8.096910013008056,8.0,1,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(N)c3)nc21,Ki
CHEMBL1223344,7.221848749616356,60.0,1,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NCc3cccc(N)c3)nc21,Ki
CHEMBL1223410,5.698970004336019,2000.0,1,Cn1c(=O)c(-c2ccccc2)cc2cnc(NCc3cccc(N)c3)nc21,Ki
CHEMBL1223411,7.3979400086720375,40.0,1,Cn1c(=O)c(-c2c(F)cccc2F)cc2cnc(NCc3cccc(N)c3)nc21,Ki
CHEMBL1223412,7.3979400086720375,40.0,1,Cn1c(=O)c(-c2ccccc2Br)cc2cnc(NCc3cccc(N)c3)nc21,Ki
CHEMBL1223413,7.154901959985743,70.0,1,CSc1cccc(CNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Ki
CHEMBL1223481,6.045757490560675,900.0,1,CCCCCCNc1cccc(CNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Ki
CHEMBL1223482,7.698970004336019,20.0,1,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(NC(=O)CN)c3)nc21,Ki
CHEMBL1223483,7.698970004336019,20.0,1,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccc(C(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)nc21,Ki
CHEMBL1230790,7.154901959985743,70.0,2,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,IC50
CHEMBL1231370,5.102372908709558,7900.0,3,CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,IC50
CHEMBL1231371,5.221848749616356,6000.0,3,CC(C)(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50
CHEMBL123189,5.455931955649724,3500.0,1,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50
CHEMBL1233881,6.468521082957745,340.0,3,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,IC50
CHEMBL1233882,6.853871964321762,140.0,3,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,IC50
CHEMBL1234815,5.920818753952375,1200.0,2,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50
CHEMBL1235103,7.698970004336019,20.0,1,COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,Ki
CHEMBL1236871,7.943697499232712,19.8,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C(N)=O)n1C,IC50
CHEMBL1240544,6.158015195409886,695.0,1,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1240545,5.102372908709558,7900.0,1,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,IC50
CHEMBL1240553,6.0,1000.0,1,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,IC50
CHEMBL1240554,6.070581074285707,850.0,1,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,IC50
CHEMBL1240565,6.508638306165727,310.0,1,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50
CHEMBL1240566,5.823908740944319,1500.0,1,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50
CHEMBL1241241,5.769551078621726,1700.0,1,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,IC50
CHEMBL1241270,6.251811972993799,560.0,1,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,IC50
CHEMBL1241271,6.632644078973981,233.0,1,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,IC50
CHEMBL1241299,6.962573502059376,109.0,1,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1241300,6.105683937315561,784.0,1,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,IC50
CHEMBL1241301,6.275724130399211,530.0,1,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,IC50
CHEMBL1241390,4.494850021680094,32000.0,1,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,IC50
CHEMBL1241391,4.301029995663981,50000.0,1,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,IC50
CHEMBL1241439,5.346787486224656,4500.0,1,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,IC50
CHEMBL1241473,6.900008766455316,125.89,1,COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,Ki
CHEMBL1241481,7.0,100.0,1,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL1241482,6.247951552180561,565.0,1,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,IC50
CHEMBL1241483,6.253365801062421,558.0,1,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,IC50
CHEMBL1241484,8.259637310505756,5.5,1,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1241485,6.585026652029182,260.0,1,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,IC50
CHEMBL1241486,5.060480747381382,8700.0,1,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,IC50
CHEMBL1241487,6.94692155651658,113.0,1,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50
CHEMBL1241489,7.1249387366083,75.0,4,CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50
CHEMBL1241490,6.269217724333611,538.0,1,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,IC50
CHEMBL1241491,6.049148541111453,893.0,1,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,IC50
CHEMBL1241492,4.886056647693163,13000.0,1,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,IC50
CHEMBL1241578,8.33889035263304,11.0,2,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1241579,6.886056647693163,130.0,1,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1241580,7.494850021680094,32.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,IC50
CHEMBL1241581,7.585026652029182,26.0,1,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,IC50
CHEMBL1241582,5.7447274948966935,1800.0,1,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,IC50
CHEMBL1241583,4.301029995663981,50000.0,1,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,IC50
CHEMBL1241586,5.075720713938118,8400.0,1,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,IC50
CHEMBL1241587,5.2839966563652006,5200.0,1,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,IC50
CHEMBL1241588,5.886056647693163,1300.0,1,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,IC50
CHEMBL1241674,5.915456821256488,2005.0,2,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,IC50
CHEMBL1241675,5.369964306007462,7200.0,2,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,IC50
CHEMBL1241676,8.920818753952375,1.2,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,IC50
CHEMBL1241677,6.296708621881338,505.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,IC50
CHEMBL1241678,7.6777807052660805,21.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,IC50
CHEMBL1241679,4.769551078621726,17000.0,1,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,IC50
CHEMBL1241680,5.468521082957745,3400.0,1,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,IC50
CHEMBL1241681,5.823908740944319,1500.0,1,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,IC50
CHEMBL1241682,5.292429823902063,5100.0,1,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,IC50
CHEMBL1241683,5.42021640338319,3800.0,1,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,IC50
CHEMBL1241684,4.301029995663981,50000.0,1,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,IC50
CHEMBL1241767,4.769551078621726,17000.0,1,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,IC50
CHEMBL1241768,7.769551078621726,17.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,IC50
CHEMBL1241769,5.981299501333757,1044.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,IC50
CHEMBL1241770,7.086186147616283,82.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,IC50
CHEMBL1241771,5.301029995663981,5000.0,1,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,IC50
CHEMBL1241772,4.301029995663981,50000.0,1,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,IC50
CHEMBL1241773,5.698970004336019,2000.0,1,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,IC50
CHEMBL1241774,5.657577319177793,2200.0,1,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,IC50
CHEMBL1241775,5.698970004336019,2000.0,1,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,IC50
CHEMBL1241776,6.484126156288321,328.0,1,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,IC50
CHEMBL1241858,5.100726812682396,7930.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,IC50
CHEMBL1241859,5.346787486224656,4500.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,IC50
CHEMBL1241860,6.162411561764489,688.0,1,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,IC50
CHEMBL1241861,5.886056647693163,1300.0,1,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,IC50
CHEMBL1241862,4.301029995663981,50000.0,1,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,IC50
CHEMBL1241863,4.455931955649724,35000.0,1,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,IC50
CHEMBL1241864,4.0,100000.0,1,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,IC50
CHEMBL1241943,5.892790030352131,1280.0,1,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,IC50
CHEMBL1241944,5.958607314841775,1100.0,1,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,IC50
CHEMBL1241945,6.1778319206319825,664.0,1,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,IC50
CHEMBL1241946,4.795880017344075,16000.0,1,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50
CHEMBL1241947,5.585026652029182,2600.0,1,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,IC50
CHEMBL1241948,4.886056647693163,13000.0,1,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,IC50
CHEMBL1241949,5.698970004336019,2000.0,1,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,IC50
CHEMBL1241950,5.522878745280337,3000.0,1,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,IC50
CHEMBL1242024,7.154901959985743,70.0,1,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,IC50
